source_roi,target_roi,diff_rate
parsopercularis-lh,precentral-rh (-0.26),0.0
parsopercularis-rh (-0.22),precentral-rh (-0.26),0.0
parsorbitalis-rh (-0.28),precentral-rh (-0.26),0.0
parstriangularis-lh,precentral-rh (-0.26),0.0
parstriangularis-rh,precentral-rh (-0.26),0.0
pericalcarine-rh,precentral-rh (-0.26),0.0
posteriorcingulate-lh,precentral-rh (-0.26),0.0
posteriorcingulate-rh,precentral-rh (-0.26),0.0
precentral-lh,precentral-rh (-0.26),0.0
precuneus-lh,precentral-rh (-0.26),0.0
precuneus-rh,precentral-rh (-0.26),0.0
rostralanteriorcingulate-lh (-0.27),precentral-rh (-0.26),0.0
rostralanteriorcingulate-lh (-0.33),precentral-rh (-0.26),0.0
rostralanteriorcingulate-rh (-0.32),precentral-rh (-0.26),0.0
rostralmiddlefrontal-lh,precentral-rh (-0.26),0.0
rostralmiddlefrontal-rh (-0.29),precentral-rh (-0.26),0.0
superiorfrontal-lh (-0.25),precentral-rh (-0.26),0.0
superiorparietal-lh (-0.34),precentral-rh (-0.26),0.0
superiorparietal-rh,precentral-rh (-0.26),0.0
superiortemporal-lh,precentral-rh (-0.26),0.0
superiortemporal-rh (-0.32),precentral-rh (-0.26),0.0
supramarginal-lh (-0.36),precentral-rh (-0.26),0.0
temporalpole-lh (-0.21),precentral-rh (-0.26),0.0
temporalpole-rh (-0.30),precentral-rh (-0.26),0.0
bankssts-rh (-0.23),precuneus-lh,0.0
bankssts-rh (-0.29),precuneus-lh,0.08333333333333337
caudalanteriorcingulate-lh (-0.38),precuneus-lh,0.0
caudalanteriorcingulate-rh (-0.33),precuneus-lh,0.0
caudalmiddlefrontal-lh,precuneus-lh,2.220446049250313e-16
caudalmiddlefrontal-rh (-0.38),precuneus-lh,0.0
cuneus-lh,precuneus-lh,0.08333333333333326
entorhinal-lh,precuneus-lh,0.16666666666666663
entorhinal-lh (-0.35),precuneus-lh,0.0
entorhinal-rh,precuneus-lh,-0.16666666666666663
entorhinal-rh (-0.27),precuneus-lh,0.08333333333333337
frontalpole-rh (-0.28),precuneus-lh,0.0
fusiform-rh (-0.23),precuneus-lh,-0.08333333333333337
fusiform-rh (-0.24),precuneus-lh,0.0
inferiorparietal-lh,precuneus-lh,0.08333333333333326
inferiorparietal-rh (-0.26),precuneus-lh,0.0
inferiortemporal-lh (-0.29),precuneus-lh,0.0
inferiortemporal-lh (-0.30),precuneus-lh,0.08333333333333326
insula-lh,precuneus-lh,0.08333333333333326
lateraloccipital-lh (-0.31),precuneus-lh,0.0
lateraloccipital-rh,precuneus-lh,0.2500000000000001
lateraloccipital-rh (-0.29),precuneus-lh,0.16666666666666663
lateralorbitofrontal-lh,precuneus-lh,0.08333333333333326
lateralorbitofrontal-lh (-0.27),precuneus-lh,0.0
lateralorbitofrontal-rh (-0.25),precuneus-lh,0.0
lingual-lh,precuneus-lh,0.16666666666666663
lingual-lh (-0.34),precuneus-lh,0.08333333333333326
lingual-rh (-0.28),precuneus-lh,0.08333333333333326
medialorbitofrontal-lh,precuneus-lh,-0.25
medialorbitofrontal-rh,precuneus-lh,-0.12499999999999989
middletemporal-rh (-0.30),precuneus-lh,0.0
paracentral-lh (-0.26),precuneus-lh,-0.08333333333333337
paracentral-lh (-0.29),precuneus-lh,0.0
paracentral-rh (-0.22),precuneus-lh,0.0
parahippocampal-lh (-0.39),precuneus-lh,0.0
parahippocampal-rh,precuneus-lh,-0.16666666666666663
parahippocampal-rh (-0.28),precuneus-lh,0.08333333333333337
parsopercularis-lh,precuneus-lh,-0.16666666666666685
parsopercularis-rh (-0.22),precuneus-lh,-0.08333333333333337
parsorbitalis-rh (-0.28),precuneus-lh,0.0
parstriangularis-lh,precuneus-lh,0.08333333333333337
parstriangularis-rh,precuneus-lh,0.08333333333333337
pericalcarine-rh,precuneus-lh,0.08333333333333326
posteriorcingulate-lh,precuneus-lh,-0.2022900763358778
posteriorcingulate-rh,precuneus-lh,-0.19699042407660727
precentral-lh,precuneus-lh,0.24999999999999983
precentral-rh (-0.26),precuneus-lh,0.0
precuneus-rh,precuneus-lh,0.08333333333333326
rostralanteriorcingulate-lh (-0.27),precuneus-lh,0.0
rostralanteriorcingulate-lh (-0.33),precuneus-lh,0.0
rostralanteriorcingulate-rh (-0.32),precuneus-lh,0.0
rostralmiddlefrontal-lh,precuneus-lh,0.25
rostralmiddlefrontal-rh (-0.29),precuneus-lh,0.0
superiorfrontal-lh (-0.25),precuneus-lh,0.0
superiorparietal-lh (-0.34),precuneus-lh,0.0
superiorparietal-rh,precuneus-lh,0.0
superiortemporal-lh,precuneus-lh,0.08333333333333337
superiortemporal-rh (-0.32),precuneus-lh,0.16666666666666663
supramarginal-lh (-0.36),precuneus-lh,0.0
temporalpole-lh (-0.21),precuneus-lh,0.0
temporalpole-rh (-0.30),precuneus-lh,0.16666666666666663
bankssts-rh (-0.23),precuneus-rh,0.0
bankssts-rh (-0.29),precuneus-rh,0.08333333333333337
caudalanteriorcingulate-lh (-0.38),precuneus-rh,0.0
caudalanteriorcingulate-rh (-0.33),precuneus-rh,0.0
caudalmiddlefrontal-lh,precuneus-rh,-0.02777777777777768
caudalmiddlefrontal-rh (-0.38),precuneus-rh,0.0
cuneus-lh,precuneus-rh,0.08333333333333337
entorhinal-lh,precuneus-rh,0.08333333333333326
entorhinal-lh (-0.35),precuneus-rh,0.0
entorhinal-rh,precuneus-rh,0.08333333333333326
entorhinal-rh (-0.27),precuneus-rh,0.08333333333333337
frontalpole-rh (-0.28),precuneus-rh,0.0
fusiform-rh (-0.23),precuneus-rh,-0.41666666666666663
fusiform-rh (-0.24),precuneus-rh,0.0
inferiorparietal-lh,precuneus-rh,0.022309711286089384
inferiorparietal-rh (-0.26),precuneus-rh,0.0
inferiortemporal-lh (-0.29),precuneus-rh,0.0
inferiortemporal-lh (-0.30),precuneus-rh,0.3333333333333333
insula-lh,precuneus-rh,0.0
lateraloccipital-lh (-0.31),precuneus-rh,0.0
lateraloccipital-rh,precuneus-rh,0.3333333333333333
lateraloccipital-rh (-0.29),precuneus-rh,0.0
lateralorbitofrontal-lh,precuneus-rh,0.08333333333333326
lateralorbitofrontal-lh (-0.27),precuneus-rh,0.0
lateralorbitofrontal-rh (-0.25),precuneus-rh,0.0
lingual-lh,precuneus-rh,0.08333333333333315
lingual-lh (-0.34),precuneus-rh,0.3333333333333333
lingual-rh (-0.28),precuneus-rh,0.3333333333333333
medialorbitofrontal-lh,precuneus-rh,-0.25
medialorbitofrontal-rh,precuneus-rh,-0.04166666666666663
middletemporal-rh (-0.30),precuneus-rh,0.0
paracentral-lh (-0.26),precuneus-rh,-0.41666666666666663
paracentral-lh (-0.29),precuneus-rh,0.0
paracentral-rh (-0.22),precuneus-rh,0.0
parahippocampal-lh (-0.39),precuneus-rh,0.0
parahippocampal-rh,precuneus-rh,0.08333333333333337
parahippocampal-rh (-0.28),precuneus-rh,0.08333333333333337
parsopercularis-lh,precuneus-rh,-0.02777777777777779
parsopercularis-rh (-0.22),precuneus-rh,-0.41666666666666663
parsorbitalis-rh (-0.28),precuneus-rh,0.0
parstriangularis-lh,precuneus-rh,-0.16666666666666663
parstriangularis-rh,precuneus-rh,0.16666666666666652
pericalcarine-rh,precuneus-rh,0.0
posteriorcingulate-lh,precuneus-rh,-0.10687022900763354
posteriorcingulate-rh,precuneus-rh,-0.09097127222982215
precentral-lh,precuneus-rh,0.3333333333333333
precentral-rh (-0.26),precuneus-rh,0.0
precuneus-lh,precuneus-rh,-0.08333333333333326
rostralanteriorcingulate-lh (-0.27),precuneus-rh,0.0
rostralanteriorcingulate-lh (-0.33),precuneus-rh,0.0
rostralanteriorcingulate-rh (-0.32),precuneus-rh,0.0
rostralmiddlefrontal-lh,precuneus-rh,0.2499999999999999
rostralmiddlefrontal-rh (-0.29),precuneus-rh,0.0
superiorfrontal-lh (-0.25),precuneus-rh,0.0
superiorparietal-lh (-0.34),precuneus-rh,0.0
superiorparietal-rh,precuneus-rh,-0.08333333333333326
superiortemporal-lh,precuneus-rh,0.08333333333333326
superiortemporal-rh (-0.32),precuneus-rh,0.0
supramarginal-lh (-0.36),precuneus-rh,0.0
temporalpole-lh (-0.21),precuneus-rh,0.0
temporalpole-rh (-0.30),precuneus-rh,0.0
bankssts-rh (-0.23),rostralanteriorcingulate-lh (-0.27),0.0
bankssts-rh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
caudalanteriorcingulate-lh (-0.38),rostralanteriorcingulate-lh (-0.27),0.0
caudalanteriorcingulate-rh (-0.33),rostralanteriorcingulate-lh (-0.27),0.0
caudalmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
caudalmiddlefrontal-rh (-0.38),rostralanteriorcingulate-lh (-0.27),0.0
cuneus-lh,rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-lh,rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-lh (-0.35),rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-rh,rostralanteriorcingulate-lh (-0.27),0.0
entorhinal-rh (-0.27),rostralanteriorcingulate-lh (-0.27),0.0
frontalpole-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
fusiform-rh (-0.23),rostralanteriorcingulate-lh (-0.27),0.0
fusiform-rh (-0.24),rostralanteriorcingulate-lh (-0.27),0.0
inferiorparietal-lh,rostralanteriorcingulate-lh (-0.27),0.0
inferiorparietal-rh (-0.26),rostralanteriorcingulate-lh (-0.27),0.0
inferiortemporal-lh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
inferiortemporal-lh (-0.30),rostralanteriorcingulate-lh (-0.27),0.0
insula-lh,rostralanteriorcingulate-lh (-0.27),0.0
lateraloccipital-lh (-0.31),rostralanteriorcingulate-lh (-0.27),0.0
lateraloccipital-rh,rostralanteriorcingulate-lh (-0.27),0.0
lateraloccipital-rh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
lateralorbitofrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
lateralorbitofrontal-lh (-0.27),rostralanteriorcingulate-lh (-0.27),0.0
lateralorbitofrontal-rh (-0.25),rostralanteriorcingulate-lh (-0.27),0.0
lingual-lh,rostralanteriorcingulate-lh (-0.27),0.0
lingual-lh (-0.34),rostralanteriorcingulate-lh (-0.27),0.0
lingual-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
medialorbitofrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
medialorbitofrontal-rh,rostralanteriorcingulate-lh (-0.27),0.0
middletemporal-rh (-0.30),rostralanteriorcingulate-lh (-0.27),0.0
paracentral-lh (-0.26),rostralanteriorcingulate-lh (-0.27),0.0
paracentral-lh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
paracentral-rh (-0.22),rostralanteriorcingulate-lh (-0.27),0.0
parahippocampal-lh (-0.39),rostralanteriorcingulate-lh (-0.27),0.0
parahippocampal-rh,rostralanteriorcingulate-lh (-0.27),0.0
parahippocampal-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
parsopercularis-lh,rostralanteriorcingulate-lh (-0.27),0.0
parsopercularis-rh (-0.22),rostralanteriorcingulate-lh (-0.27),0.0
parsorbitalis-rh (-0.28),rostralanteriorcingulate-lh (-0.27),0.0
parstriangularis-lh,rostralanteriorcingulate-lh (-0.27),0.0
parstriangularis-rh,rostralanteriorcingulate-lh (-0.27),0.0
pericalcarine-rh,rostralanteriorcingulate-lh (-0.27),0.0
posteriorcingulate-lh,rostralanteriorcingulate-lh (-0.27),0.0
posteriorcingulate-rh,rostralanteriorcingulate-lh (-0.27),0.0
precentral-lh,rostralanteriorcingulate-lh (-0.27),0.0
precentral-rh (-0.26),rostralanteriorcingulate-lh (-0.27),0.0
precuneus-lh,rostralanteriorcingulate-lh (-0.27),0.0
precuneus-rh,rostralanteriorcingulate-lh (-0.27),0.0
rostralanteriorcingulate-lh (-0.33),rostralanteriorcingulate-lh (-0.27),0.0
rostralanteriorcingulate-rh (-0.32),rostralanteriorcingulate-lh (-0.27),0.0
rostralmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.27),0.0
rostralmiddlefrontal-rh (-0.29),rostralanteriorcingulate-lh (-0.27),0.0
superiorfrontal-lh (-0.25),rostralanteriorcingulate-lh (-0.27),0.0
superiorparietal-lh (-0.34),rostralanteriorcingulate-lh (-0.27),0.0
superiorparietal-rh,rostralanteriorcingulate-lh (-0.27),0.0
superiortemporal-lh,rostralanteriorcingulate-lh (-0.27),0.0
superiortemporal-rh (-0.32),rostralanteriorcingulate-lh (-0.27),0.0
supramarginal-lh (-0.36),rostralanteriorcingulate-lh (-0.27),0.0
temporalpole-lh (-0.21),rostralanteriorcingulate-lh (-0.27),0.0
temporalpole-rh (-0.30),rostralanteriorcingulate-lh (-0.27),0.0
bankssts-rh (-0.23),rostralanteriorcingulate-lh (-0.33),0.0
bankssts-rh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
caudalanteriorcingulate-lh (-0.38),rostralanteriorcingulate-lh (-0.33),0.0
caudalanteriorcingulate-rh (-0.33),rostralanteriorcingulate-lh (-0.33),0.0
caudalmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
caudalmiddlefrontal-rh (-0.38),rostralanteriorcingulate-lh (-0.33),0.0
cuneus-lh,rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-lh,rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-lh (-0.35),rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-rh,rostralanteriorcingulate-lh (-0.33),0.0
entorhinal-rh (-0.27),rostralanteriorcingulate-lh (-0.33),0.0
frontalpole-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
fusiform-rh (-0.23),rostralanteriorcingulate-lh (-0.33),0.0
fusiform-rh (-0.24),rostralanteriorcingulate-lh (-0.33),0.0
inferiorparietal-lh,rostralanteriorcingulate-lh (-0.33),0.0
inferiorparietal-rh (-0.26),rostralanteriorcingulate-lh (-0.33),0.0
inferiortemporal-lh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
inferiortemporal-lh (-0.30),rostralanteriorcingulate-lh (-0.33),0.0
insula-lh,rostralanteriorcingulate-lh (-0.33),0.0
lateraloccipital-lh (-0.31),rostralanteriorcingulate-lh (-0.33),0.0
lateraloccipital-rh,rostralanteriorcingulate-lh (-0.33),0.0
lateraloccipital-rh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
lateralorbitofrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
lateralorbitofrontal-lh (-0.27),rostralanteriorcingulate-lh (-0.33),0.0
lateralorbitofrontal-rh (-0.25),rostralanteriorcingulate-lh (-0.33),0.0
lingual-lh,rostralanteriorcingulate-lh (-0.33),0.0
lingual-lh (-0.34),rostralanteriorcingulate-lh (-0.33),0.0
lingual-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
medialorbitofrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
medialorbitofrontal-rh,rostralanteriorcingulate-lh (-0.33),0.0
middletemporal-rh (-0.30),rostralanteriorcingulate-lh (-0.33),0.0
paracentral-lh (-0.26),rostralanteriorcingulate-lh (-0.33),0.0
paracentral-lh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
paracentral-rh (-0.22),rostralanteriorcingulate-lh (-0.33),0.0
parahippocampal-lh (-0.39),rostralanteriorcingulate-lh (-0.33),0.0
parahippocampal-rh,rostralanteriorcingulate-lh (-0.33),0.0
parahippocampal-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
parsopercularis-lh,rostralanteriorcingulate-lh (-0.33),0.0
parsopercularis-rh (-0.22),rostralanteriorcingulate-lh (-0.33),0.0
parsorbitalis-rh (-0.28),rostralanteriorcingulate-lh (-0.33),0.0
parstriangularis-lh,rostralanteriorcingulate-lh (-0.33),0.0
parstriangularis-rh,rostralanteriorcingulate-lh (-0.33),0.0
pericalcarine-rh,rostralanteriorcingulate-lh (-0.33),0.0
posteriorcingulate-lh,rostralanteriorcingulate-lh (-0.33),0.0
posteriorcingulate-rh,rostralanteriorcingulate-lh (-0.33),0.0
precentral-lh,rostralanteriorcingulate-lh (-0.33),0.0
precentral-rh (-0.26),rostralanteriorcingulate-lh (-0.33),0.0
precuneus-lh,rostralanteriorcingulate-lh (-0.33),0.0
precuneus-rh,rostralanteriorcingulate-lh (-0.33),0.0
rostralanteriorcingulate-lh (-0.27),rostralanteriorcingulate-lh (-0.33),0.0
rostralanteriorcingulate-rh (-0.32),rostralanteriorcingulate-lh (-0.33),0.0
rostralmiddlefrontal-lh,rostralanteriorcingulate-lh (-0.33),0.0
rostralmiddlefrontal-rh (-0.29),rostralanteriorcingulate-lh (-0.33),0.0
superiorfrontal-lh (-0.25),rostralanteriorcingulate-lh (-0.33),0.0
superiorparietal-lh (-0.34),rostralanteriorcingulate-lh (-0.33),0.0
superiorparietal-rh,rostralanteriorcingulate-lh (-0.33),0.0
superiortemporal-lh,rostralanteriorcingulate-lh (-0.33),0.0
superiortemporal-rh (-0.32),rostralanteriorcingulate-lh (-0.33),0.0
supramarginal-lh (-0.36),rostralanteriorcingulate-lh (-0.33),0.0
temporalpole-lh (-0.21),rostralanteriorcingulate-lh (-0.33),0.0
temporalpole-rh (-0.30),rostralanteriorcingulate-lh (-0.33),0.0
bankssts-rh (-0.23),rostralanteriorcingulate-rh (-0.32),0.0
bankssts-rh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
caudalanteriorcingulate-lh (-0.38),rostralanteriorcingulate-rh (-0.32),0.0
caudalanteriorcingulate-rh (-0.33),rostralanteriorcingulate-rh (-0.32),0.0
caudalmiddlefrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
caudalmiddlefrontal-rh (-0.38),rostralanteriorcingulate-rh (-0.32),0.0
cuneus-lh,rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-lh,rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-lh (-0.35),rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-rh,rostralanteriorcingulate-rh (-0.32),0.0
entorhinal-rh (-0.27),rostralanteriorcingulate-rh (-0.32),0.0
frontalpole-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
fusiform-rh (-0.23),rostralanteriorcingulate-rh (-0.32),0.0
fusiform-rh (-0.24),rostralanteriorcingulate-rh (-0.32),0.0
inferiorparietal-lh,rostralanteriorcingulate-rh (-0.32),0.0
inferiorparietal-rh (-0.26),rostralanteriorcingulate-rh (-0.32),0.0
inferiortemporal-lh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
inferiortemporal-lh (-0.30),rostralanteriorcingulate-rh (-0.32),0.0
insula-lh,rostralanteriorcingulate-rh (-0.32),0.0
lateraloccipital-lh (-0.31),rostralanteriorcingulate-rh (-0.32),0.0
lateraloccipital-rh,rostralanteriorcingulate-rh (-0.32),0.0
lateraloccipital-rh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
lateralorbitofrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
lateralorbitofrontal-lh (-0.27),rostralanteriorcingulate-rh (-0.32),0.0
lateralorbitofrontal-rh (-0.25),rostralanteriorcingulate-rh (-0.32),0.0
lingual-lh,rostralanteriorcingulate-rh (-0.32),0.0
lingual-lh (-0.34),rostralanteriorcingulate-rh (-0.32),0.0
lingual-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
medialorbitofrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
medialorbitofrontal-rh,rostralanteriorcingulate-rh (-0.32),0.0
middletemporal-rh (-0.30),rostralanteriorcingulate-rh (-0.32),0.0
paracentral-lh (-0.26),rostralanteriorcingulate-rh (-0.32),0.0
paracentral-lh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
paracentral-rh (-0.22),rostralanteriorcingulate-rh (-0.32),0.0
parahippocampal-lh (-0.39),rostralanteriorcingulate-rh (-0.32),0.0
parahippocampal-rh,rostralanteriorcingulate-rh (-0.32),0.0
parahippocampal-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
parsopercularis-lh,rostralanteriorcingulate-rh (-0.32),0.0
parsopercularis-rh (-0.22),rostralanteriorcingulate-rh (-0.32),0.0
parsorbitalis-rh (-0.28),rostralanteriorcingulate-rh (-0.32),0.0
parstriangularis-lh,rostralanteriorcingulate-rh (-0.32),0.0
parstriangularis-rh,rostralanteriorcingulate-rh (-0.32),0.0
pericalcarine-rh,rostralanteriorcingulate-rh (-0.32),0.0
posteriorcingulate-lh,rostralanteriorcingulate-rh (-0.32),0.0
posteriorcingulate-rh,rostralanteriorcingulate-rh (-0.32),0.0
precentral-lh,rostralanteriorcingulate-rh (-0.32),0.0
precentral-rh (-0.26),rostralanteriorcingulate-rh (-0.32),0.0
precuneus-lh,rostralanteriorcingulate-rh (-0.32),0.0
precuneus-rh,rostralanteriorcingulate-rh (-0.32),0.0
rostralanteriorcingulate-lh (-0.27),rostralanteriorcingulate-rh (-0.32),0.0
rostralanteriorcingulate-lh (-0.33),rostralanteriorcingulate-rh (-0.32),0.0
rostralmiddlefrontal-lh,rostralanteriorcingulate-rh (-0.32),0.0
rostralmiddlefrontal-rh (-0.29),rostralanteriorcingulate-rh (-0.32),0.0
superiorfrontal-lh (-0.25),rostralanteriorcingulate-rh (-0.32),0.0
superiorparietal-lh (-0.34),rostralanteriorcingulate-rh (-0.32),0.0
superiorparietal-rh,rostralanteriorcingulate-rh (-0.32),0.0
superiortemporal-lh,rostralanteriorcingulate-rh (-0.32),0.0
superiortemporal-rh (-0.32),rostralanteriorcingulate-rh (-0.32),0.0
supramarginal-lh (-0.36),rostralanteriorcingulate-rh (-0.32),0.0
temporalpole-lh (-0.21),rostralanteriorcingulate-rh (-0.32),0.0
temporalpole-rh (-0.30),rostralanteriorcingulate-rh (-0.32),0.0
bankssts-rh (-0.23),rostralmiddlefrontal-lh,0.0
bankssts-rh (-0.29),rostralmiddlefrontal-lh,0.33333333333333337
caudalanteriorcingulate-lh (-0.38),rostralmiddlefrontal-lh,0.0
caudalanteriorcingulate-rh (-0.33),rostralmiddlefrontal-lh,0.0
caudalmiddlefrontal-lh,rostralmiddlefrontal-lh,0.33333333333333337
caudalmiddlefrontal-rh (-0.38),rostralmiddlefrontal-lh,0.0
cuneus-lh,rostralmiddlefrontal-lh,0.33333333333333326
entorhinal-lh,rostralmiddlefrontal-lh,0.2499999999999999
entorhinal-lh (-0.35),rostralmiddlefrontal-lh,0.0
entorhinal-rh,rostralmiddlefrontal-lh,0.33333333333333337
entorhinal-rh (-0.27),rostralmiddlefrontal-lh,0.33333333333333337
frontalpole-rh (-0.28),rostralmiddlefrontal-lh,0.0
fusiform-rh (-0.23),rostralmiddlefrontal-lh,-0.25000000000000006
fusiform-rh (-0.24),rostralmiddlefrontal-lh,0.0
inferiorparietal-lh,rostralmiddlefrontal-lh,0.17782152230971127
inferiorparietal-rh (-0.26),rostralmiddlefrontal-lh,0.0
inferiortemporal-lh (-0.29),rostralmiddlefrontal-lh,0.0
inferiortemporal-lh (-0.30),rostralmiddlefrontal-lh,0.25
insula-lh,rostralmiddlefrontal-lh,0.33333333333333315
lateraloccipital-lh (-0.31),rostralmiddlefrontal-lh,0.0
lateraloccipital-rh,rostralmiddlefrontal-lh,0.41666666666666663
lateraloccipital-rh (-0.29),rostralmiddlefrontal-lh,0.25
lateralorbitofrontal-lh,rostralmiddlefrontal-lh,0.33333333333333326
lateralorbitofrontal-lh (-0.27),rostralmiddlefrontal-lh,0.0
lateralorbitofrontal-rh (-0.25),rostralmiddlefrontal-lh,0.0
lingual-lh,rostralmiddlefrontal-lh,0.25
lingual-lh (-0.34),rostralmiddlefrontal-lh,0.25
lingual-rh (-0.28),rostralmiddlefrontal-lh,0.25
medialorbitofrontal-lh,rostralmiddlefrontal-lh,0.0
medialorbitofrontal-rh,rostralmiddlefrontal-lh,0.20833333333333326
middletemporal-rh (-0.30),rostralmiddlefrontal-lh,0.0
paracentral-lh (-0.26),rostralmiddlefrontal-lh,-0.25000000000000006
paracentral-lh (-0.29),rostralmiddlefrontal-lh,0.0
paracentral-rh (-0.22),rostralmiddlefrontal-lh,0.0
parahippocampal-lh (-0.39),rostralmiddlefrontal-lh,0.0
parahippocampal-rh,rostralmiddlefrontal-lh,0.33333333333333337
parahippocampal-rh (-0.28),rostralmiddlefrontal-lh,0.33333333333333337
parsopercularis-lh,rostralmiddlefrontal-lh,0.16666666666666674
parsopercularis-rh (-0.22),rostralmiddlefrontal-lh,-0.25000000000000006
parsorbitalis-rh (-0.28),rostralmiddlefrontal-lh,0.0
parstriangularis-lh,rostralmiddlefrontal-lh,0.08333333333333337
parstriangularis-rh,rostralmiddlefrontal-lh,0.30681818181818177
pericalcarine-rh,rostralmiddlefrontal-lh,0.08333333333333331
posteriorcingulate-lh,rostralmiddlefrontal-lh,0.19083969465648842
posteriorcingulate-rh,rostralmiddlefrontal-lh,0.21203830369357046
precentral-lh,rostralmiddlefrontal-lh,0.4166666666666665
precentral-rh (-0.26),rostralmiddlefrontal-lh,0.0
precuneus-lh,rostralmiddlefrontal-lh,0.25
precuneus-rh,rostralmiddlefrontal-lh,0.33333333333333315
rostralanteriorcingulate-lh (-0.27),rostralmiddlefrontal-lh,0.0
rostralanteriorcingulate-lh (-0.33),rostralmiddlefrontal-lh,0.0
rostralanteriorcingulate-rh (-0.32),rostralmiddlefrontal-lh,0.0
rostralmiddlefrontal-rh (-0.29),rostralmiddlefrontal-lh,0.0
superiorfrontal-lh (-0.25),rostralmiddlefrontal-lh,0.0
superiorparietal-lh (-0.34),rostralmiddlefrontal-lh,0.0
superiorparietal-rh,rostralmiddlefrontal-lh,0.25
superiortemporal-lh,rostralmiddlefrontal-lh,0.33333333333333326
superiortemporal-rh (-0.32),rostralmiddlefrontal-lh,0.25
supramarginal-lh (-0.36),rostralmiddlefrontal-lh,0.0
temporalpole-lh (-0.21),rostralmiddlefrontal-lh,0.0
temporalpole-rh (-0.30),rostralmiddlefrontal-lh,0.25
bankssts-rh (-0.23),rostralmiddlefrontal-rh (-0.29),0.0
bankssts-rh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
caudalanteriorcingulate-lh (-0.38),rostralmiddlefrontal-rh (-0.29),0.0
caudalanteriorcingulate-rh (-0.33),rostralmiddlefrontal-rh (-0.29),0.0
caudalmiddlefrontal-lh,rostralmiddlefrontal-rh (-0.29),0.0
caudalmiddlefrontal-rh (-0.38),rostralmiddlefrontal-rh (-0.29),0.0
cuneus-lh,rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-lh,rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-lh (-0.35),rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-rh,rostralmiddlefrontal-rh (-0.29),0.0
entorhinal-rh (-0.27),rostralmiddlefrontal-rh (-0.29),0.0
frontalpole-rh (-0.28),rostralmiddlefrontal-rh (-0.29),0.0
fusiform-rh (-0.23),rostralmiddlefrontal-rh (-0.29),0.0
fusiform-rh (-0.24),rostralmiddlefrontal-rh (-0.29),0.0
inferiorparietal-lh,rostralmiddlefrontal-rh (-0.29),0.0
inferiorparietal-rh (-0.26),rostralmiddlefrontal-rh (-0.29),0.0
inferiortemporal-lh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
inferiortemporal-lh (-0.30),rostralmiddlefrontal-rh (-0.29),0.0
insula-lh,rostralmiddlefrontal-rh (-0.29),0.0
lateraloccipital-lh (-0.31),rostralmiddlefrontal-rh (-0.29),0.0
lateraloccipital-rh,rostralmiddlefrontal-rh (-0.29),0.0
lateraloccipital-rh (-0.29),rostralmiddlefrontal-rh (-0.29),0.0
lateralorbitofrontal-lh,rostralmiddlefrontal-rh (-0.29),0.0
